Timestamp,ExtPressure (kPa),IntPressure (kPa),Temp (C),AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
27706,121.43,102.49,11.32,0.572,0.228,-0.992,10.559,-3.601,-4.517
27797,122.87,102.49,11.32,0.648,0.308,-1.018,14.099,-4.333,-2.502
27888,122.15,102.49,11.33,0.602,0.059,-0.597,4.883,-0.671,1.526
27979,121.67,102.49,11.32,0.629,0.163,-0.728,5.066,1.282,7.202
28070,122.39,102.49,11.32,0.635,0.144,-0.750,-1.587,-1.099,11.414
28160,123.11,102.49,11.32,0.642,0.185,-0.751,13.428,13.794,6.775
28264,122.63,102.49,11.32,0.598,0.225,-0.751,7.446,2.747,15.076
28354,120.00,102.49,11.32,0.593,0.253,-0.766,7.629,4.089,4.272
28445,121.91,102.49,11.32,0.577,0.243,-0.744,5.920,1.465,6.348
28536,122.63,102.49,11.32,0.599,0.232,-0.718,-3.906,-2.686,2.991
28627,122.63,102.49,11.32,0.597,0.213,-0.718,2.625,0.366,22.095
28718,120.71,102.48,11.31,0.579,0.254,-0.701,11.230,11.292,6.531
28808,123.34,102.49,11.32,0.534,0.265,-0.701,8.911,2.747,2.197
28899,122.87,102.49,11.32,0.587,0.295,-0.725,4.028,-2.319,15.808
29002,121.19,102.49,11.31,0.541,0.350,-0.734,12.085,7.263,2.747
29093,123.34,102.49,11.32,0.554,0.389,-0.801,10.925,0.854,3.906
29184,122.15,102.48,11.32,0.541,0.363,-0.707,5.371,12.512,4.944
29275,121.91,102.49,11.32,0.490,0.358,-0.716,1.587,10.925,1.404
29365,120.71,102.48,11.31,0.506,0.384,-0.744,1.282,-5.493,-1.282
29456,124.30,102.49,11.32,0.525,0.365,-0.764,-1.343,9.521,4.028
29547,123.82,102.49,11.32,0.512,0.392,-0.758,3.784,5.371,9.644
29638,121.91,102.48,11.32,0.550,0.388,-0.777,9.644,2.808,-9.644
29741,120.71,102.49,11.32,0.498,0.400,-0.771,-10.437,3.662,5.005
29832,121.19,102.49,11.32,0.455,0.374,-0.778,-4.700,7.263,7.629
29923,124.06,102.49,11.32,0.517,0.396,-0.795,13.855,3.357,-9.888
30013,123.58,102.49,11.32,0.519,0.389,-0.775,7.935,4.028,12.512
30104,123.11,102.49,11.31,0.491,0.390,-0.772,-5.798,13.123,12.451
30195,123.34,102.49,11.32,0.433,0.380,-0.803,-1.343,13.794,12.573
30286,124.06,102.49,11.32,0.412,0.445,-0.802,13.367,10.010,15.076
30389,123.11,102.49,11.33,0.396,0.463,-0.781,8.850,13.611,8.911
30480,123.82,102.49,11.32,0.363,0.447,-0.807,-4.700,5.676,12.451
30570,122.15,102.49,11.32,0.344,0.458,-0.803,2.686,5.737,-3.662
30661,123.11,102.49,11.32,0.366,0.448,-0.819,-2.808,1.282,4.211
30752,123.34,102.49,11.32,0.354,0.417,-0.795,-1.038,2.747,2.625
30843,123.11,102.49,11.32,0.362,0.449,-0.826,3.967,-6.165,-1.282
30934,124.78,102.49,11.33,0.393,0.492,-0.763,13.733,1.648,-3.357
31025,123.82,102.49,11.32,0.370,0.482,-0.786,2.441,1.282,14.648
31128,124.30,102.49,11.33,0.368,0.462,-0.800,-17.822,0.549,-0.366
31219,123.58,102.49,11.32,0.371,0.403,-0.835,-11.353,6.165,1.465
31309,123.34,102.49,11.32,0.351,0.409,-0.846,2.014,9.766,10.376
31400,122.87,102.49,11.32,0.483,0.294,-0.780,7.812,9.583,14.954
31491,124.06,102.49,11.32,0.289,0.408,-0.837,-26.367,-7.080,39.001
31582,124.78,102.49,11.32,0.341,0.412,-0.855,-0.977,-15.564,20.691
31673,121.43,102.49,11.32,0.325,0.484,-0.802,9.460,4.333,-0.366
31764,121.43,102.49,11.32,0.300,0.456,-0.864,-12.024,3.845,-3.052
31867,122.63,102.49,11.32,0.305,0.401,-0.876,-3.967,13.733,-6.775
31958,123.82,102.49,11.32,0.290,0.389,-0.874,-1.526,9.094,-3.906
32049,123.82,102.49,11.32,0.307,0.392,-0.861,-3.662,7.019,-3.723
32139,124.06,102.49,11.32,0.279,0.360,-0.879,2.258,8.789,-11.841
32230,120.95,102.49,11.32,0.304,0.345,-0.905,2.502,6.409,-2.258
32321,124.54,102.49,11.32,0.258,0.379,-0.846,9.705,11.292,-3.418
32412,123.34,102.49,11.32,0.307,0.391,-0.966,-2.136,8.545,-7.324
32503,123.58,102.49,11.32,0.236,0.366,-0.924,-11.841,8.362,-2.686
32606,123.11,102.49,11.32,0.267,0.368,-0.912,-2.563,-2.441,26.062
32697,123.34,102.49,11.32,0.330,0.600,-1.083,-1.099,13.977,8.728
32788,124.30,102.50,11.32,0.225,0.361,-0.901,20.874,28.381,-53.040
32878,124.06,102.49,11.32,0.219,0.387,-0.887,14.465,28.320,-49.072
32969,122.87,102.49,11.32,-0.088,0.527,-0.937,14.160,41.809,-49.011
33060,120.95,102.49,11.32,0.217,0.378,-0.883,-8.179,-10.498,11.169
33151,122.63,102.49,11.32,0.287,0.331,-0.918,-11.902,-6.409,14.160
33254,124.06,102.49,11.33,0.215,0.275,-0.943,-7.019,-5.432,33.630
33345,123.34,102.49,11.33,0.110,0.205,-0.923,25.879,25.696,-38.574
33436,124.78,102.49,11.32,0.274,0.440,-0.871,53.223,75.256,-148.682
33527,123.11,102.49,11.32,0.173,0.336,-0.843,-20.142,-10.315,10.864
33618,120.95,102.49,11.32,0.255,0.322,-0.868,5.737,21.057,-37.476
33709,122.87,102.49,11.33,0.212,0.257,-0.995,10.254,25.757,-32.288
33800,121.19,102.49,11.32,0.093,0.375,-0.942,20.813,22.034,-33.569
33891,123.82,102.49,11.32,0.140,0.318,-0.975,10.193,2.441,3.418
33994,122.87,102.49,11.32,0.165,0.400,-0.899,-0.244,1.892,-3.174
34085,121.91,102.49,11.32,0.147,0.393,-0.917,1.831,-0.732,6.348
34176,123.11,102.49,11.32,0.253,0.342,-0.876,3.418,19.104,-40.894
34266,124.06,102.49,11.33,0.086,0.408,-0.910,-1.709,-10.986,22.583
34357,124.06,102.49,11.32,0.208,0.387,-0.898,3.418,-0.122,-9.094
34448,121.43,102.49,11.32,0.189,0.424,-0.907,3.174,-4.333,11.780
34539,123.82,102.49,11.32,0.150,0.412,-0.905,3.906,2.319,-9.949
34630,124.06,102.49,11.32,0.232,0.375,-0.875,0.061,2.319,-26.001
34733,125.02,102.49,11.33,0.237,0.428,-0.920,-2.136,-7.141,12.207
34824,121.91,102.49,11.32,0.244,0.411,-0.911,3.235,11.902,-26.794
34915,124.06,102.49,11.32,0.211,0.391,-0.857,2.014,-12.085,20.386
35005,121.67,102.50,11.32,0.245,0.401,-0.882,4.822,-10.620,25.635
35096,123.34,102.49,11.32,0.204,0.335,-0.864,5.127,4.211,-7.690
35187,122.87,102.50,11.32,0.267,0.442,-0.890,1.282,-7.812,23.010
35278,123.11,102.49,11.32,0.266,0.439,-0.863,5.066,5.493,3.723
35381,124.06,102.49,11.32,0.224,0.428,-0.857,5.981,2.319,-15.686
35472,123.82,102.50,11.33,0.262,0.420,-0.859,5.371,-15.015,19.714
35563,122.63,102.49,11.33,0.252,0.497,-0.834,7.629,-0.916,6.775
35654,124.06,102.49,11.32,0.246,0.471,-0.839,5.310,4.761,9.033
35744,123.11,102.50,11.33,0.210,0.499,-0.828,2.563,5.310,-2.686
35835,121.91,102.50,11.33,0.257,0.480,-0.842,1.526,-0.488,-9.460
35926,123.58,102.49,11.32,0.209,0.460,-0.863,4.333,-3.601,-0.732
36018,124.54,102.50,11.32,0.330,0.476,-0.855,-1.770,-1.648,8.423
36121,124.06,102.49,11.33,0.242,0.462,-0.874,-3.540,2.991,9.399
36212,123.58,102.49,11.32,0.298,0.477,-0.813,1.831,10.254,-18.311
36303,122.63,102.49,11.32,0.229,0.468,-0.875,-2.991,-1.465,8.484
36393,123.82,102.50,11.33,0.247,0.444,-0.864,1.099,-5.310,14.343
36484,123.58,102.49,11.32,0.232,0.462,-0.860,-1.587,4.700,2.991
36575,124.78,102.49,11.33,0.239,0.474,-0.829,2.075,-5.737,20.081
36666,123.11,102.49,11.33,0.298,0.495,-0.814,1.648,15.320,-28.381
36757,124.54,102.49,11.32,0.215,0.402,-0.853,6.348,-9.705,13.550
36860,125.02,102.49,11.33,0.270,0.508,-0.763,1.892,-12.939,15.137
36951,123.82,102.49,11.33,0.288,0.491,-0.805,10.681,-9.827,2.258
37042,123.34,102.49,11.33,0.290,0.497,-0.823,7.019,-2.625,-18.311
37133,123.34,102.49,11.33,0.328,0.534,-0.786,18.433,-7.812,-8.362
37223,122.63,102.49,11.32,0.332,0.526,-0.761,8.423,-22.461,0.183
37314,125.02,102.49,11.33,0.421,0.379,-0.531,1.526,-58.533,17.700
37405,124.54,102.49,11.33,0.466,0.485,-0.728,11.353,32.166,-18.250
37496,124.06,102.49,11.32,0.388,0.518,-0.735,0.916,12.756,7.690
37599,122.87,102.49,11.33,0.426,0.557,-0.737,6.653,-0.244,24.902
37690,124.54,102.49,11.33,0.307,0.532,-0.739,-8.118,18.799,36.743
37781,122.63,102.49,11.33,0.220,0.193,-1.001,-26.733,7.996,4.517
37872,123.58,102.49,11.33,0.379,0.504,-1.073,-40.710,48.218,-34.912
37963,123.82,102.49,11.33,0.202,0.484,-0.849,-31.311,10.132,10.864
38053,124.78,102.49,11.33,0.205,0.295,-1.070,-41.443,28.137,29.175
38144,124.06,102.49,11.33,0.301,-0.066,-1.380,-27.466,61.401,7.568
38247,125.26,102.49,11.32,0.070,0.269,-1.013,-85.022,1.648,-4.822
38338,125.26,102.49,11.33,-0.255,0.233,-1.017,-14.465,18.555,34.058
38429,124.06,102.49,11.33,0.099,0.261,-0.876,-8.972,39.551,44.373
38520,124.30,102.49,11.33,0.850,0.431,-0.741,5.981,-23.132,0.916
38611,123.34,102.49,11.33,-0.227,0.244,-1.032,15.869,-12.695,15.381
38702,122.63,102.49,11.33,-0.002,0.018,-0.884,2.075,-10.437,-6.104
38792,125.26,102.49,11.33,0.112,0.105,-0.846,-9.033,2.075,-4.456
38883,124.78,102.49,11.33,-0.006,0.123,-1.049,8.545,8.728,6.226
38986,124.06,102.49,11.33,-0.002,0.035,-1.058,-5.310,16.541,-4.578
39077,125.02,102.49,11.33,-0.011,0.020,-1.155,-22.705,14.038,-3.784
39168,123.82,102.49,11.33,-0.028,0.017,-0.927,-11.292,9.827,0.732
39259,124.06,102.49,11.33,-0.080,0.046,-0.895,1.404,-13.611,24.597
39350,125.02,102.49,11.33,-0.073,0.037,-1.061,-2.075,-13.245,11.963
39441,123.82,102.50,11.33,0.151,0.562,-0.950,-12.939,-15.381,-8.179
39532,123.11,102.50,11.33,0.017,0.054,-1.071,10.437,-7.751,-4.517
39635,124.54,102.50,11.33,0.017,0.093,-1.089,6.348,33.142,-12.573
39726,125.02,102.50,11.33,-0.069,0.013,-1.101,-2.563,23.132,-2.869
39816,125.02,102.50,11.34,-0.053,-0.010,-0.999,-13.245,7.568,2.136
39907,122.87,102.50,11.34,-0.086,0.021,-1.090,-8.362,3.113,2.686
39998,123.34,102.50,11.34,-0.086,0.002,-1.024,0.488,-3.113,14.160
40089,125.02,102.50,11.34,-0.090,0.014,-1.064,19.531,-7.629,1.709
40180,123.11,102.50,11.33,-0.039,0.092,-0.947,17.517,-3.601,-8.545
40271,121.67,102.49,11.33,-0.099,0.052,-0.951,9.094,6.775,-9.705
40374,125.26,102.50,11.33,-0.054,0.095,-0.928,14.282,2.258,-2.258
40465,124.78,102.50,11.33,0.048,0.129,-1.088,-17.151,-12.939,14.526
40555,124.06,102.50,11.33,-0.073,-0.012,-1.005,-17.517,-5.432,10.681
40646,124.54,102.49,11.33,-0.085,0.067,-0.986,7.629,19.653,-19.043
40737,123.82,102.49,11.33,0.005,0.139,-0.946,28.259,4.150,-8.423
40828,123.34,102.50,11.33,-0.024,0.044,-1.059,14.587,8.179,-7.019
40919,124.30,102.49,11.33,-0.088,0.067,-0.974,-0.305,-7.751,8.545
41010,123.82,102.50,11.33,-0.019,0.130,-0.999,-6.104,-11.536,3.845
41113,124.78,102.49,11.33,0.011,0.167,-1.023,-3.418,22.705,5.188
41204,121.91,102.50,11.33,-0.046,0.063,-1.053,-4.333,2.686,-5.737
41295,124.06,102.50,11.33,-0.068,0.096,-1.056,-9.277,-4.150,0.183
41386,122.39,102.50,11.33,-0.087,0.093,-1.010,17.151,0.977,3.601
41476,123.34,102.50,11.33,-0.008,0.170,-1.190,-2.991,10.437,4.456
41567,125.26,102.50,11.33,-0.062,0.034,-0.938,3.967,11.353,-2.686
41658,125.02,102.50,11.33,-0.084,0.056,-1.022,0.916,-9.338,3.052
41761,125.02,102.50,11.33,-0.076,0.047,-1.025,2.686,0.427,2.319
41852,122.87,102.49,11.33,-0.042,0.120,-0.954,10.620,12.451,-2.502
41943,124.78,102.49,11.33,-0.096,0.060,-1.143,2.014,-13.977,4.700
42034,125.26,102.50,11.34,-0.087,0.064,-1.042,0.793,-2.380,9.949
42125,124.30,102.50,11.33,-0.092,0.057,-0.983,-3.235,7.996,-12.024
42216,125.26,102.49,11.33,-0.052,0.085,-1.052,11.353,13.428,-3.662
42307,124.54,102.49,11.33,-0.113,0.020,-0.827,12.268,1.221,-9.033
42398,125.26,102.50,11.33,-0.115,0.025,-1.036,4.578,0.244,2.075
42501,124.30,102.50,11.34,-0.089,0.046,-1.048,-17.273,-11.169,8.301
42592,123.58,102.50,11.33,-0.064,0.005,-0.948,1.160,8.545,-4.822
42683,124.06,102.50,11.33,-0.044,0.047,-0.983,8.057,-6.958,1.465
42774,124.30,102.50,11.34,-0.101,0.068,-1.029,19.531,13.916,4.883
42865,123.58,102.49,11.33,-0.041,0.088,-1.042,9.705,5.798,-20.264
42956,121.43,102.50,11.33,-0.056,0.039,-1.084,-5.981,7.446,-1.282
43047,125.26,102.49,11.33,-0.061,-0.024,-1.096,-29.602,-33.508,13.794
43150,124.30,102.50,11.33,-0.111,0.016,-0.939,27.649,13.794,-0.061
43241,124.06,102.50,11.33,-0.081,0.062,-1.017,14.343,4.028,0.000
43332,123.82,102.50,11.33,-0.014,0.066,-1.010,-23.071,3.174,11.536
43423,122.63,102.49,11.33,-0.069,0.049,-1.106,-6.165,-19.653,4.517
43514,123.34,102.49,11.33,-0.104,0.015,-1.086,21.851,4.272,-8.972
43605,125.50,102.49,11.34,-0.082,0.067,-0.939,4.700,8.057,-4.150
43696,122.15,102.50,11.33,-0.056,0.047,-0.991,1.404,13.977,-11.719
43787,124.78,102.50,11.33,-0.058,0.011,-1.022,-3.174,-10.986,8.423
43927,123.34,102.50,11.34,0.021,0.089,-1.047,-27.222,-35.034,41.321
44018,124.78,102.50,11.33,-0.015,-0.006,-1.156,-25.818,-24.231,17.273
44109,125.02,102.49,11.33,-0.046,-0.047,-1.017,2.869,-6.165,29.175
44201,124.30,102.50,11.34,-0.016,-0.007,-1.001,19.592,12.451,2.625
44292,123.11,102.50,11.34,-0.018,0.064,-0.879,5.249,13.184,-11.719
44383,124.54,102.50,11.34,0.009,-0.007,-1.183,-2.808,-7.935,13.733
44474,125.02,102.50,11.34,0.005,-0.031,-1.046,-2.991,-15.259,22.949
44565,124.30,102.50,11.34,-0.046,0.030,-1.007,13.977,12.634,-2.991
44669,121.91,102.50,11.34,-0.036,0.061,-0.977,-4.211,3.174,-7.263
44760,124.06,102.50,11.34,-0.020,0.011,-1.113,-12.817,-22.034,25.330
44851,124.54,102.50,11.34,-0.067,-0.092,-1.006,12.390,11.108,-0.305
44942,125.50,102.50,11.34,-0.052,0.034,-1.067,-1.404,2.808,-0.977
45032,125.02,102.50,11.34,-0.020,0.031,-0.874,1.831,8.057,-22.705
45123,125.26,102.50,11.34,-0.007,-0.037,-1.311,-16.479,-34.180,35.400
45214,124.30,102.50,11.34,-0.091,-0.047,-1.122,-2.808,-14.587,31.372
45317,122.39,102.50,11.34,0.009,0.026,-1.010,19.165,13.184,-12.329
45408,123.82,102.50,11.34,-0.051,0.060,-0.954,-3.967,9.155,-15.381
45499,123.82,102.50,11.33,-0.168,-0.183,-1.398,-24.658,-21.118,44.739
45590,124.06,102.50,11.33,-0.066,-0.019,-1.121,5.310,-28.198,45.410
45681,123.82,102.50,11.34,0.052,0.070,-1.091,-0.549,19.165,-15.503
45771,125.26,102.50,11.34,-0.045,0.039,-1.026,7.202,-3.906,-8.972
45862,122.63,102.50,11.34,-0.033,0.076,-1.136,-26.306,-9.827,20.020
45965,125.02,102.50,11.34,-0.072,-0.015,-1.181,4.028,-36.560,57.251
46056,124.06,102.50,11.34,-0.034,0.071,-0.948,-2.136,25.696,-10.315
46147,124.78,102.50,11.34,-0.067,0.018,-1.060,-4.456,-5.432,-7.874
46238,125.26,102.50,11.34,-0.060,-0.069,-1.219,-20.691,-13.733,16.602
46329,124.54,102.50,11.34,-0.020,-0.035,-1.086,4.456,-33.630,44.434
46419,124.06,102.50,11.34,-0.039,0.035,-1.000,0.366,24.292,-11.169
46510,123.58,102.50,11.34,-0.054,0.007,-1.066,-3.235,-4.333,0.549
46601,124.06,102.50,11.34,-0.093,-0.083,-1.234,-27.832,-24.719,38.025
46704,124.78,102.50,11.34,-0.061,0.001,-1.087,15.015,-18.616,25.513
46795,123.34,102.50,11.34,-0.033,0.008,-0.949,6.958,17.334,-1.404
46886,125.26,102.50,11.34,-0.032,0.066,-1.021,2.686,14.954,-29.053
46977,123.34,102.50,11.34,-0.081,-0.020,-1.224,-23.865,-19.714,18.494
47068,124.54,102.50,11.34,-0.046,-0.042,-1.031,8.301,-19.653,33.081
47159,123.58,102.50,11.33,-0.014,0.057,-1.081,12.573,21.301,1.953
47249,123.11,102.50,11.33,-0.075,0.006,-1.001,5.005,5.005,-4.700
47352,123.58,102.50,11.34,-0.060,0.000,-1.240,-22.583,-21.729,15.198
47443,122.39,102.50,11.34,-0.013,0.019,-1.186,4.456,-44.006,41.443
47534,124.30,102.50,11.34,-0.009,0.048,-1.014,9.705,12.573,-4.333
47625,122.63,102.50,11.34,-0.009,0.056,-1.002,1.221,10.620,-13.733
47716,124.78,102.50,11.34,-0.005,-0.016,-1.074,-19.470,-25.513,37.354
47807,123.11,102.50,11.34,-0.015,-0.000,-1.093,0.488,-37.231,56.763
47898,122.63,102.50,11.33,0.038,0.072,-1.078,-3.601,20.142,-13.245
47988,125.26,102.50,11.34,-0.028,0.021,-0.985,-3.296,-3.174,7.812
48092,124.06,102.50,11.34,-0.032,0.057,-1.344,-20.386,-32.532,46.448
48183,123.82,102.50,11.34,-0.005,-0.014,-1.049,-4.150,-31.189,41.504
48274,124.78,102.50,11.34,0.058,0.066,-1.007,2.808,13.794,-10.010
48364,124.78,102.50,11.34,0.003,0.022,-0.990,3.845,9.521,-4.272
48455,124.06,102.50,11.34,0.000,0.043,-1.145,-10.132,-1.404,12.146
48546,125.02,102.50,11.34,-0.044,-0.037,-1.208,-5.005,-47.791,67.017
48637,124.78,102.50,11.33,0.014,0.047,-1.059,6.714,5.615,-0.488
48740,124.06,102.50,11.34,0.006,0.094,-0.976,-3.784,-5.615,7.690
48831,125.26,102.50,11.33,0.004,0.004,-1.089,-22.888,-14.526,17.334
48922,121.67,102.50,11.34,0.001,-0.001,-1.074,4.028,-13.672,21.362
49012,123.11,102.50,11.34,-0.011,0.009,-1.045,7.141,13.611,5.371
49103,123.58,102.50,11.34,-0.021,0.042,-0.907,-2.319,8.423,5.371
49194,123.82,102.50,11.33,0.008,0.125,-0.995,-4.211,-7.141,11.353
49285,124.06,102.50,11.34,-0.050,-0.009,-1.091,3.723,-10.193,19.409
49376,124.30,102.50,11.34,-0.002,0.041,-1.071,2.075,1.770,3.601
49479,124.78,102.50,11.34,-0.012,0.023,-0.974,-3.662,-3.113,-0.854
49570,124.06,102.50,11.34,-0.012,0.063,-1.022,-2.625,-9.521,5.554
49661,125.02,102.50,11.34,0.025,-0.005,-0.907,11.169,5.676,-21.301
49751,124.30,102.50,11.34,0.021,0.029,-1.112,2.686,-2.502,4.822
49842,124.30,102.50,11.34,-0.023,0.055,-0.928,0.671,7.874,8.911
49933,123.34,102.50,11.34,0.038,0.134,-0.939,9.705,22.217,-12.451
50024,124.54,102.50,11.34,0.031,0.048,-0.904,8.118,-7.446,7.629
50114,125.02,102.50,11.34,0.054,0.057,-1.035,3.357,10.803,-15.930
50218,123.58,102.50,11.34,0.022,0.065,-0.990,6.348,4.456,2.319
50309,124.78,102.50,11.34,-0.005,0.085,-0.975,-7.080,0.488,-5.981
50400,124.54,102.50,11.34,0.083,0.023,-1.073,-4.578,-5.493,-3.113
50490,124.78,102.50,11.34,0.029,0.061,-1.036,8.545,-1.831,5.737
50581,124.54,102.50,11.34,0.000,0.091,-1.027,2.136,12.756,5.066
50672,124.06,102.50,11.34,0.067,0.064,-1.041,5.493,-4.761,23.193
50763,124.54,102.50,11.34,0.042,0.013,-1.000,-25.574,-50.964,22.278
50866,123.58,102.50,11.34,0.209,0.012,-1.099,-50.537,-130.859,109.314
50957,124.06,102.51,11.34,0.485,-0.015,-1.007,-3.723,-73.730,58.472
51048,122.39,102.51,11.34,0.395,-0.060,-0.854,-3.845,-50.964,40.588
51139,125.26,102.51,11.34,0.544,0.135,-0.905,3.479,-58.411,39.795
51230,124.06,102.51,11.34,0.850,-0.117,-0.888,4.822,-1.709,-35.767
51321,123.82,102.51,11.34,0.576,-0.016,-0.633,-3.601,0.244,-61.218
51412,123.34,102.51,11.34,0.742,-0.064,-0.818,-5.737,-53.345,-29.785
51502,124.06,102.51,11.34,0.635,0.018,-0.583,4.944,-63.232,26.062
51606,124.78,102.51,11.34,0.814,-0.192,-0.504,3.845,-69.092,1.343
51697,124.30,102.51,11.34,0.502,0.025,-0.663,-25.452,-80.872,26.794
51788,123.82,102.51,11.34,0.412,0.224,-0.262,-21.606,-4.272,50.659
51878,125.74,102.51,11.34,0.846,0.083,-0.493,-48.706,10.315,124.268
51969,123.11,102.51,11.34,0.932,0.219,-0.356,-55.542,-13.611,121.277
52060,125.02,102.51,11.34,1.034,0.392,-0.294,-66.223,-111.816,155.518
52151,123.82,102.51,11.34,0.723,0.712,-0.318,0.366,-129.395,80.322
52254,122.63,102.51,11.34,0.658,0.309,-0.192,15.747,-35.645,-6.348
52345,123.82,102.51,11.34,0.867,0.604,-0.028,25.818,-8.118,32.715
52436,125.74,102.51,11.34,0.845,0.743,0.079,22.339,-20.691,3.052
52527,125.50,102.51,11.35,0.603,0.693,-0.032,5.676,-18.066,50.659
52618,125.02,102.51,11.34,0.608,0.797,0.056,-42.603,-2.869,61.707
52709,123.34,102.50,11.34,0.354,0.947,0.026,-123.108,-71.777,135.742
52800,122.39,102.51,11.34,0.256,0.589,-0.109,-73.181,-77.332,51.147
52891,124.54,102.51,11.34,0.468,1.457,-0.188,-40.100,-115.295,59.387
52995,125.02,102.51,11.34,0.433,0.649,-0.349,-27.283,-51.575,27.710
53085,124.30,102.51,11.34,0.226,1.001,-0.381,-44.739,-28.503,-16.785
53176,125.26,102.50,11.34,0.362,0.865,-0.144,0.000,-2.197,-4.517
53267,125.74,102.50,11.34,0.309,0.897,-0.325,6.897,-0.610,17.456
53358,125.98,102.50,11.34,0.313,0.936,-0.251,-4.272,-12.756,15.442
53449,124.30,102.50,11.34,0.304,0.924,-0.266,-0.549,-8.362,2.930
53540,125.50,102.51,11.34,0.367,0.874,-0.318,2.502,-4.089,-41.809
53643,125.50,102.50,11.34,0.387,0.831,-0.264,10.071,5.249,-27.893
53734,124.06,102.50,11.34,0.419,0.761,-0.252,-17.944,5.188,-12.512
53825,125.26,102.50,11.35,0.425,0.808,-0.318,-1.709,1.038,16.907
53916,124.78,102.51,11.35,0.448,0.855,-0.324,11.719,7.996,14.160
54006,125.50,102.51,11.34,0.383,0.855,-0.299,11.963,7.690,7.507
54097,125.50,102.50,11.35,0.448,0.895,-0.265,1.343,-1.709,2.625
54188,125.50,102.50,11.34,0.453,0.853,-0.278,-4.272,-8.423,-14.343
54279,123.11,102.50,11.34,0.406,0.804,-0.332,8.301,2.747,-8.118
54382,125.50,102.50,11.34,0.461,0.847,-0.279,0.549,17.151,-2.686
54473,123.82,102.50,11.35,0.471,0.850,-0.340,-6.409,14.404,-3.906
54564,123.11,102.50,11.34,0.439,0.783,-0.275,2.625,11.230,-8.545
54655,125.26,102.50,11.34,0.439,0.786,-0.339,-1.526,2.563,-3.540
54746,125.50,102.50,11.34,0.468,0.845,-0.341,6.714,-5.493,-10.132
54837,125.26,102.50,11.34,0.519,0.880,-0.263,0.488,-3.723,7.507
54927,125.50,102.50,11.35,0.470,0.766,-0.286,2.380,-6.836,0.366
55018,125.74,102.50,11.34,0.444,0.719,-0.296,-1.099,-1.831,-7.263
55121,124.06,102.50,11.34,0.491,0.707,-0.320,-3.357,0.916,0.671
55212,125.26,102.50,11.34,0.521,0.820,-0.323,0.061,8.667,3.052
55303,123.82,102.49,11.34,0.490,0.780,-0.386,-0.183,10.986,4.028
55394,123.82,102.50,11.34,0.443,0.810,-0.341,-3.296,6.958,6.958
55485,123.34,102.50,11.35,0.494,0.749,-0.302,-14.709,1.099,11.841
55576,124.30,102.50,11.34,0.501,0.802,-0.392,-1.465,-2.258,4.700
55667,126.21,102.50,11.35,0.456,0.776,-0.352,5.493,-0.488,3.662
55758,123.82,102.50,11.35,0.445,0.795,-0.343,4.639,0.061,2.686
55861,125.98,102.50,11.34,0.432,0.782,-0.339,-1.343,0.854,5.920
55952,122.63,102.50,11.35,0.452,0.789,-0.372,3.418,0.977,1.648
56043,125.26,102.50,11.34,0.464,0.790,-0.331,2.747,2.686,3.845
56133,125.26,102.50,11.35,0.440,0.798,-0.290,-2.319,-0.793,4.517
56224,125.74,102.49,11.34,0.423,0.774,-0.320,4.089,0.122,0.427
56315,123.11,102.49,11.35,0.400,0.766,-0.327,-1.282,2.380,4.333
56406,125.26,102.49,11.35,0.443,0.829,-0.343,-1.038,2.197,7.385
56497,124.30,102.50,11.34,0.443,0.800,-0.329,-1.343,5.981,1.648
56600,125.02,102.50,11.34,0.417,0.832,-0.346,-0.061,5.371,-0.916
56691,123.34,102.50,11.34,0.428,0.889,-0.445,0.610,3.601,8.667
56782,124.06,102.50,11.34,0.465,0.770,-0.346,3.357,-6.775,-12.085
56873,125.50,102.50,11.34,0.404,0.784,-0.367,4.211,-5.859,0.610
56963,125.98,102.50,11.34,0.395,0.776,-0.352,1.038,1.892,6.775
57054,125.50,102.50,11.34,0.493,0.852,-0.331,1.038,-0.732,0.854
57145,124.78,102.50,11.35,0.451,0.818,-0.341,0.427,-1.465,6.714
57236,125.02,102.50,11.34,0.461,0.804,-0.321,1.465,-3.418,7.568
57339,124.78,102.50,11.34,0.422,0.758,-0.322,1.526,-3.601,1.648
57430,125.74,102.50,11.34,0.432,0.825,-0.395,-14.709,6.958,2.869
57521,125.02,102.50,11.35,0.451,0.781,-0.313,12.939,3.113,9.094
57612,124.06,102.50,11.35,0.473,0.847,-0.307,-2.319,-1.587,0.916
57702,125.26,102.50,11.35,0.421,0.792,-0.364,-2.136,-2.136,5.249
57793,124.78,102.50,11.35,0.393,0.746,-0.323,4.395,5.920,13.062
57884,124.30,102.50,11.35,0.430,0.810,-0.320,-1.282,4.333,-4.700
57987,125.02,102.50,11.34,0.436,0.813,-0.342,-1.038,1.160,1.648
58078,124.78,102.50,11.34,0.394,0.777,-0.358,1.221,3.967,5.371
58169,125.98,102.50,11.35,0.448,0.815,-0.374,-3.357,5.066,-1.892
58260,123.58,102.50,11.35,0.452,0.850,-0.361,-1.221,2.808,2.075
58351,123.11,102.50,11.35,0.407,0.842,-0.361,-0.305,1.831,4.456
58442,124.06,102.50,11.34,0.375,0.797,-0.380,-4.211,0.488,0.916
58532,125.02,102.50,11.35,0.406,0.846,-0.363,-9.399,-3.601,3.845
